476;57.5;4;32;1.5708;4.71239
480;57.5;5;40;1.5708;4.71239
484;57.5;6;48;1.5708;4.71239
488;57.5;7;56;1.5708;4.71239
492;57.5;8;64;1.5708;4.71239
496;57.5;9;72;1.5708;4.71239
500;57.5;10;80;1.5708;4.71239
504;57.5;11;88;1.5708;4.71239
508;57.5;12;96;1.5708;4.71239
512;57.5;13;104;1.5708;4.71239
516;57.5;14;112;1.5708;4.71239
520;57.5;15;120;1.5708;4.71239
520;57.5;0;120;1.5708;4.71239
520;0;1;17;-3.14159;0
520;4;9;18;-3.14159;0
520;8;17;19;-3.14159;0
520;12;25;20;-3.14159;0
520;16;33;21;-3.14159;0
520;20;41;22;-3.14159;0
520;24;49;23;-3.14159;0
520;28;57;24;-3.14159;0
520;32;65;25;-3.14159;0
520;36;73;26;-3.14159;0
520;40;81;27;-3.14159;0
520;44;89;28;-3.14159;0
520;48;97;29;-3.14159;0
520;52;105;30;-3.14159;0
520;56;113;31;-3.14159;0
520;56;113;0;-3.14159;0
520;56;113;32;0;3.14159
520;60;105;31;0;3.14159
520;64;97;30;0;3.14159
520;68;89;29;0;3.14159
520;72;81;28;0;3.14159
520;76;73;27;0;3.14159
520;80;65;26;0;3.14159
520;84;57;25;0;3.14159
520;88;49;24;0;3.14159
520;92;41;23;0;3.14159
520;96;33;22;0;3.14159
520;100;25;21;0;3.14159
520;104;17;20;0;3.14159
520;108;9;19;0;3.14159
520;112;1;18;0;3.14159
520;57.5;16;120;-1.5708;1.5708
524;57.5;15;112;-1.5708;1.5708
528;57.5;14;104;-1.5708;1.5708
532;57.5;13;96;-1.5708;1.5708
536;57.5;12;88;-1.5708;1.5708
540;57.5;11;80;-1.5708;1.5708
544;57.5;10;72;-1.5708;1.5708
548;57.5;9;64;-1.5708;1.5708
552;57.5;8;56;-1.5708;1.5708
556;57.5;7;48;-1.5708;1.5708
560;57.5;6;40;-1.5708;1.5708
564;57.5;5;32;-1.5708;1.5708
568;57.5;4;24;-1.5708;1.5708
572;57.5;3;16;-1.5708;1.5708
576;57.5;2;8;-1.5708;1.5708
-57.5;115;1;8;1.5708;4.71239
-53.5;115;2;16;1.5708;4.71239
-49.5;115;3;24;1.5708;4.71239
-45.5;115;4;32;1.5708;4.71239
-41.5;115;5;40;1.5708;4.71239
-37.5;115;6;48;1.5708;4.71239
-33.5;115;7;56;1.5708;4.71239
-29.5;115;8;64;1.5708;4.71239
-25.5;115;9;72;1.5708;4.71239
-21.5;115;10;80;1.5708;4.71239
-17.5;115;11;88;1.5708;4.71239
-13.5;115;12;96;1.5708;4.71239
-9.5;115;13;104;1.5708;4.71239
-5.5;115;14;112;1.5708;4.71239
-1.5;115;15;120;1.5708;4.71239
-1.5;115;0;120;1.5708;4.71239
-1.5;57;1;17;-3.14159;0
-1.5;61;9;18;-3.14159;0
-1.5;65;17;19;-3.14159;0
-1.5;69;25;20;-3.14159;0
-1.5;73;33;21;-3.14159;0
-1.5;77;41;22;-3.14159;0
-1.5;81;49;23;-3.14159;0
-1.5;85;57;24;-3.14159;0
-1.5;89;65;25;-3.14159;0
-1.5;93;73;26;-3.14159;0
-1.5;97;81;27;-3.14159;0
-1.5;101;89;28;-3.14159;0
-1.5;105;97;29;-3.14159;0
-1.5;109;105;30;-3.14159;0
-1.5;113;113;31;-3.14159;0
-1.5;113;113;0;-3.14159;0
-1.5;113;113;32;0;3.14159
-1.5;117;105;31;0;3.14159
-1.5;121;97;30;0;3.14159
-1.5;125;89;29;0;3.14159
-1.5;129;81;28;0;3.14159
-1.5;133;73;27;0;3.14159
-1.5;137;65;26;0;3.14159
-1.5;141;57;25;0;3.14159
-1.5;145;49;24;0;3.14159
-1.5;149;41;23;0;3.14159
-1.5;153;33;22;0;3.14159
-1.5;157;25;21;0;3.14159
-1.5;161;17;20;0;3.14159
-1.5;165;9;19;0;3.14159
-1.5;169;1;18;0;3.14159
-1.5;115;16;120;-1.5708;1.5708
2.5;115;15;112;-1.5708;1.5708
6.5;115;14;104;-1.5708;1.5708
10.5;115;13;96;-1.5708;1.5708
14.5;115;12;88;-1.5708;1.5708
18.5;115;11;80;-1.5708;1.5708
22.5;115;10;72;-1.5708;1.5708
26.5;115;9;64;-1.5708;1.5708
30.5;115;8;56;-1.5708;1.5708
34.5;115;7;48;-1.5708;1.5708
38.5;115;6;40;-1.5708;1.5708
42.5;115;5;32;-1.5708;1.5708
46.5;115;4;24;-1.5708;1.5708
50.5;115;3;16;-1.5708;1.5708
54.5;115;2;8;-1.5708;1.5708
58.5;115;1;8;1.5708;4.71239
62.5;115;2;16;1.5708;4.71239
66.5;115;3;24;1.5708;4.71239
70.5;115;4;32;1.5708;4.71239
74.5;115;5;40;1.5708;4.71239
78.5;115;6;48;1.5708;4.71239
82.5;115;7;56;1.5708;4.71239
86.5;115;8;64;1.5708;4.71239
90.5;115;9;72;1.5708;4.71239
94.5;115;10;80;1.5708;4.71239
98.5;115;11;88;1.5708;4.71239
102.5;115;12;96;1.5708;4.71239
106.5;115;13;104;1.5708;4.71239
110.5;115;14;112;1.5708;4.71239
114.5;115;15;120;1.5708;4.71239
114.5;115;0;120;1.5708;4.71239
114.5;57;1;17;-3.14159;0
114.5;61;9;18;-3.14159;0
114.5;65;17;19;-3.14159;0
114.5;69;25;20;-3.14159;0
114.5;73;33;21;-3.14159;0
114.5;77;41;22;-3.14159;0
114.5;81;49;23;-3.14159;0
114.5;85;57;24;-3.14159;0
114.5;89;65;25;-3.14159;0
114.5;93;73;26;-3.14159;0
114.5;97;81;27;-3.14159;0
114.5;101;89;28;-3.14159;0
114.5;105;97;29;-3.14159;0
114.5;109;105;30;-3.14159;0
114.5;113;113;31;-3.14159;0
114.5;113;113;0;-3.14159;0
114.5;113;113;32;0;3.14159
114.5;117;105;31;0;3.14159
114.5;121;97;30;0;3.14159
114.5;125;89;29;0;3.14159
114.5;129;81;28;0;3.14159
114.5;133;73;27;0;3.14159
114.5;137;65;26;0;3.14159
114.5;141;57;25;0;3.14159
114.5;145;49;24;0;3.14159
114.5;149;41;23;0;3.14159
114.5;153;33;22;0;3.14159
114.5;157;25;21;0;3.14159
114.5;161;17;20;0;3.14159
114.5;165;9;19;0;3.14159
114.5;169;1;18;0;3.14159
114.5;115;16;120;-1.5708;1.5708
118.5;115;15;112;-1.5708;1.5708
122.5;115;14;104;-1.5708;1.5708
126.5;115;13;96;-1.5708;1.5708
130.5;115;12;88;-1.5708;1.5708
134.5;115;11;80;-1.5708;1.5708
138.5;115;10;72;-1.5708;1.5708
142.5;115;9;64;-1.5708;1.5708
146.5;115;8;56;-1.5708;1.5708
150.5;115;7;48;-1.5708;1.5708
154.5;115;6;40;-1.5708;1.5708
158.5;115;5;32;-1.5708;1.5708
162.5;115;4;24;-1.5708;1.5708
166.5;115;3;16;-1.5708;1.5708
